,env,agent,sf_steps,steps,seed,level
4432,Switching Embodiments (10),Proximity heuristic,,156,10,32
4433,Switching Embodiments (10),Proximity heuristic,,8,10,33
4434,Switching Embodiments (10),Proximity heuristic,,16,10,34
4435,Switching Embodiments (10),Proximity heuristic,,42,10,35
4436,Switching Embodiments (10),Proximity heuristic,,10,10,36
4437,Switching Embodiments (10),Proximity heuristic,,16,10,37
4438,Switching Embodiments (10),Proximity heuristic,,8,10,38
4439,Switching Embodiments (10),Proximity heuristic,,16,10,39
4440,Switching Embodiments (10),Proximity heuristic,,18,11,0
4441,Switching Embodiments (10),Proximity heuristic,,74,11,1
4442,Switching Embodiments (10),Proximity heuristic,,18,11,2
4443,Switching Embodiments (10),Proximity heuristic,,54,11,3
4444,Switching Embodiments (10),Proximity heuristic,,36,11,4
4445,Switching Embodiments (10),Proximity heuristic,,38,11,5
4446,Switching Embodiments (10),Proximity heuristic,,8,11,6
4447,Switching Embodiments (10),Proximity heuristic,,8,11,7
4448,Switching Embodiments (10),Proximity heuristic,,24,11,8
4449,Switching Embodiments (10),Proximity heuristic,,32,11,9
4450,Switching Embodiments (10),Proximity heuristic,,8,11,10
4451,Switching Embodiments (10),Proximity heuristic,,16,11,11
4452,Switching Embodiments (10),Proximity heuristic,,14,11,12
4453,Switching Embodiments (10),Proximity heuristic,,28,11,13
4454,Switching Embodiments (10),Proximity heuristic,,8,11,14
4455,Switching Embodiments (10),Proximity heuristic,,14,11,15
4456,Switching Embodiments (10),Proximity heuristic,,8,11,16
4457,Switching Embodiments (10),Proximity heuristic,,65,11,17
4458,Switching Embodiments (10),Proximity heuristic,,96,11,18
4459,Switching Embodiments (10),Proximity heuristic,,48,11,19
4460,Switching Embodiments (10),Proximity heuristic,,54,11,20
4461,Switching Embodiments (10),Proximity heuristic,,38,11,21
4462,Switching Embodiments (10),Proximity heuristic,,24,11,22
4463,Switching Embodiments (10),Proximity heuristic,,45,11,23
4464,Switching Embodiments (10),Proximity heuristic,,38,11,24
4465,Switching Embodiments (10),Proximity heuristic,,18,11,25
4466,Switching Embodiments (10),Proximity heuristic,,16,11,26
4467,Switching Embodiments (10),Proximity heuristic,,70,11,27
4468,Switching Embodiments (10),Proximity heuristic,,39,11,28
4469,Switching Embodiments (10),Proximity heuristic,,8,11,29
4470,Switching Embodiments (10),Proximity heuristic,,26,11,30
4471,Switching Embodiments (10),Proximity heuristic,,16,11,31
4472,Switching Embodiments (10),Proximity heuristic,,101,11,32
4473,Switching Embodiments (10),Proximity heuristic,,97,11,33
4474,Switching Embodiments (10),Proximity heuristic,,16,11,34
4475,Switching Embodiments (10),Proximity heuristic,,20,11,35
4476,Switching Embodiments (10),Proximity heuristic,,78,11,36
4477,Switching Embodiments (10),Proximity heuristic,,16,11,37
4478,Switching Embodiments (10),Proximity heuristic,,92,11,38
4479,Switching Embodiments (10),Proximity heuristic,,16,11,39
4480,Switching Embodiments (10),Proximity heuristic,,12,12,0
4481,Switching Embodiments (10),Proximity heuristic,,14,12,1
4482,Switching Embodiments (10),Proximity heuristic,,54,12,2
4483,Switching Embodiments (10),Proximity heuristic,,14,12,3
4484,Switching Embodiments (10),Proximity heuristic,,40,12,4
4485,Switching Embodiments (10),Proximity heuristic,,18,12,5
4486,Switching Embodiments (10),Proximity heuristic,,8,12,6
4487,Switching Embodiments (10),Proximity heuristic,,22,12,7
4488,Switching Embodiments (10),Proximity heuristic,,18,12,8
4489,Switching Embodiments (10),Proximity heuristic,,76,12,9
4490,Switching Embodiments (10),Proximity heuristic,,48,12,10
4491,Switching Embodiments (10),Proximity heuristic,,8,12,11
4492,Switching Embodiments (10),Proximity heuristic,,26,12,12
4493,Switching Embodiments (10),Proximity heuristic,,36,12,13
4494,Switching Embodiments (10),Proximity heuristic,,44,12,14
4495,Switching Embodiments (10),Proximity heuristic,,26,12,15
4496,Switching Embodiments (10),Proximity heuristic,,8,12,16
4497,Switching Embodiments (10),Proximity heuristic,,16,12,17
4498,Switching Embodiments (10),Proximity heuristic,,64,12,18
4499,Switching Embodiments (10),Proximity heuristic,,30,12,19
4500,Switching Embodiments (10),Proximity heuristic,,108,12,20
4501,Switching Embodiments (10),Proximity heuristic,,8,12,21
4502,Switching Embodiments (10),Proximity heuristic,,55,12,22
4503,Switching Embodiments (10),Proximity heuristic,,36,12,23
4504,Switching Embodiments (10),Proximity heuristic,,8,12,24
4505,Switching Embodiments (10),Proximity heuristic,,8,12,25
4506,Switching Embodiments (10),Proximity heuristic,,126,12,26
4507,Switching Embodiments (10),Proximity heuristic,,16,12,27
4508,Switching Embodiments (10),Proximity heuristic,,57,12,28
4509,Switching Embodiments (10),Proximity heuristic,,90,12,29
4510,Switching Embodiments (10),Proximity heuristic,,26,12,30
4511,Switching Embodiments (10),Proximity heuristic,,26,12,31
4512,Switching Embodiments (10),Proximity heuristic,,18,12,32
4513,Switching Embodiments (10),Proximity heuristic,,24,12,33
4514,Switching Embodiments (10),Proximity heuristic,,12,12,34
4515,Switching Embodiments (10),Proximity heuristic,,41,12,35
4516,Switching Embodiments (10),Proximity heuristic,,8,12,36
4517,Switching Embodiments (10),Proximity heuristic,,26,12,37
4518,Switching Embodiments (10),Proximity heuristic,,42,12,38
4519,Switching Embodiments (10),Proximity heuristic,,8,12,39
4520,Switching Embodiments (10),Proximity heuristic,,8,13,0
4521,Switching Embodiments (10),Proximity heuristic,,8,13,1
4522,Switching Embodiments (10),Proximity heuristic,,43,13,2
4523,Switching Embodiments (10),Proximity heuristic,,12,13,3
4524,Switching Embodiments (10),Proximity heuristic,,8,13,4
4525,Switching Embodiments (10),Proximity heuristic,,52,13,5
4526,Switching Embodiments (10),Proximity heuristic,,24,13,6
4527,Switching Embodiments (10),Proximity heuristic,,33,13,7
4528,Switching Embodiments (10),Proximity heuristic,,26,13,8
4529,Switching Embodiments (10),Proximity heuristic,,61,13,9
4530,Switching Embodiments (10),Proximity heuristic,,46,13,10
4531,Switching Embodiments (10),Proximity heuristic,,36,13,11
4532,Switching Embodiments (10),Proximity heuristic,,66,13,12
4533,Switching Embodiments (10),Proximity heuristic,,12,13,13
4534,Switching Embodiments (10),Proximity heuristic,,34,13,14
4535,Switching Embodiments (10),Proximity heuristic,,8,13,15
4536,Switching Embodiments (10),Proximity heuristic,,36,13,16
4537,Switching Embodiments (10),Proximity heuristic,,14,13,17
4538,Switching Embodiments (10),Proximity heuristic,,8,13,18
4539,Switching Embodiments (10),Proximity heuristic,,36,13,19
4540,Switching Embodiments (10),Proximity heuristic,,8,13,20
4541,Switching Embodiments (10),Proximity heuristic,,20,13,21
4542,Switching Embodiments (10),Proximity heuristic,,26,13,22
4543,Switching Embodiments (10),Proximity heuristic,,8,13,23
4544,Switching Embodiments (10),Proximity heuristic,,8,13,24
4545,Switching Embodiments (10),Proximity heuristic,,8,13,25
4546,Switching Embodiments (10),Proximity heuristic,,12,13,26
4547,Switching Embodiments (10),Proximity heuristic,,18,13,27
4548,Switching Embodiments (10),Proximity heuristic,,8,13,28
4549,Switching Embodiments (10),Proximity heuristic,,18,13,29
4550,Switching Embodiments (10),Proximity heuristic,,76,13,30
4551,Switching Embodiments (10),Proximity heuristic,,18,13,31
4552,Switching Embodiments (10),Proximity heuristic,,65,13,32
4553,Switching Embodiments (10),Proximity heuristic,,24,13,33
4554,Switching Embodiments (10),Proximity heuristic,,96,13,34
4555,Switching Embodiments (10),Proximity heuristic,,62,13,35
4556,Switching Embodiments (10),Proximity heuristic,,14,13,36
4557,Switching Embodiments (10),Proximity heuristic,,14,13,37
4558,Switching Embodiments (10),Proximity heuristic,,41,13,38
4559,Switching Embodiments (10),Proximity heuristic,,14,13,39
4560,Switching Embodiments (10),Proximity heuristic,,16,14,0
4561,Switching Embodiments (10),Proximity heuristic,,8,14,1
4562,Switching Embodiments (10),Proximity heuristic,,8,14,2
4563,Switching Embodiments (10),Proximity heuristic,,8,14,3
4564,Switching Embodiments (10),Proximity heuristic,,31,14,4
4565,Switching Embodiments (10),Proximity heuristic,,8,14,5
4566,Switching Embodiments (10),Proximity heuristic,,8,14,6
4567,Switching Embodiments (10),Proximity heuristic,,8,14,7
4568,Switching Embodiments (10),Proximity heuristic,,43,14,8
4569,Switching Embodiments (10),Proximity heuristic,,18,14,9
4570,Switching Embodiments (10),Proximity heuristic,,8,14,10
4571,Switching Embodiments (10),Proximity heuristic,,64,14,11
4572,Switching Embodiments (10),Proximity heuristic,,24,14,12
4573,Switching Embodiments (10),Proximity heuristic,,26,14,13
4574,Switching Embodiments (10),Proximity heuristic,,18,14,14
4575,Switching Embodiments (10),Proximity heuristic,,8,14,15
4576,Switching Embodiments (10),Proximity heuristic,,53,14,16
4577,Switching Embodiments (10),Proximity heuristic,,8,14,17
4578,Switching Embodiments (10),Proximity heuristic,,8,14,18
4579,Switching Embodiments (10),Proximity heuristic,,45,14,19
4580,Switching Embodiments (10),Proximity heuristic,,14,14,20
4581,Switching Embodiments (10),Proximity heuristic,,36,14,21
4582,Switching Embodiments (10),Proximity heuristic,,14,14,22
4583,Switching Embodiments (10),Proximity heuristic,,8,14,23
4584,Switching Embodiments (10),Proximity heuristic,,74,14,24
4585,Switching Embodiments (10),Proximity heuristic,,114,14,25
4586,Switching Embodiments (10),Proximity heuristic,,8,14,26
4587,Switching Embodiments (10),Proximity heuristic,,14,14,27
4588,Switching Embodiments (10),Proximity heuristic,,18,14,28
4589,Switching Embodiments (10),Proximity heuristic,,8,14,29
4590,Switching Embodiments (10),Proximity heuristic,,14,14,30
4591,Switching Embodiments (10),Proximity heuristic,,12,14,31
4592,Switching Embodiments (10),Proximity heuristic,,12,14,32
4593,Switching Embodiments (10),Proximity heuristic,,8,14,33
4594,Switching Embodiments (10),Proximity heuristic,,24,14,34
4595,Switching Embodiments (10),Proximity heuristic,,32,14,35
4596,Switching Embodiments (10),Proximity heuristic,,44,14,36
4597,Switching Embodiments (10),Proximity heuristic,,14,14,37
4598,Switching Embodiments (10),Proximity heuristic,,38,14,38
4599,Switching Embodiments (10),Proximity heuristic,,28,14,39
4600,Switching Embodiments (10),Proximity heuristic,,42,15,0
4601,Switching Embodiments (10),Proximity heuristic,,38,15,1
4602,Switching Embodiments (10),Proximity heuristic,,16,15,2
4603,Switching Embodiments (10),Proximity heuristic,,8,15,3
4604,Switching Embodiments (10),Proximity heuristic,,24,15,4
4605,Switching Embodiments (10),Proximity heuristic,,31,15,5
4606,Switching Embodiments (10),Proximity heuristic,,30,15,6
4607,Switching Embodiments (10),Proximity heuristic,,14,15,7
4608,Switching Embodiments (10),Proximity heuristic,,23,15,8
4609,Switching Embodiments (10),Proximity heuristic,,42,15,9
4610,Switching Embodiments (10),Proximity heuristic,,24,15,10
4611,Switching Embodiments (10),Proximity heuristic,,8,15,11
4612,Switching Embodiments (10),Proximity heuristic,,62,15,12
4613,Switching Embodiments (10),Proximity heuristic,,8,15,13
4614,Switching Embodiments (10),Proximity heuristic,,46,15,14
4615,Switching Embodiments (10),Proximity heuristic,,22,15,15
4616,Switching Embodiments (10),Proximity heuristic,,12,15,16
4617,Switching Embodiments (10),Proximity heuristic,,14,15,17
4618,Switching Embodiments (10),Proximity heuristic,,18,15,18
4619,Switching Embodiments (10),Proximity heuristic,,134,15,19
4620,Switching Embodiments (10),Proximity heuristic,,16,15,20
4621,Switching Embodiments (10),Proximity heuristic,,33,15,21
4622,Switching Embodiments (10),Proximity heuristic,,47,15,22
4623,Switching Embodiments (10),Proximity heuristic,,34,15,23
4624,Switching Embodiments (10),Proximity heuristic,,92,15,24
4625,Switching Embodiments (10),Proximity heuristic,,37,15,25
4626,Switching Embodiments (10),Proximity heuristic,,18,15,26
4627,Switching Embodiments (10),Proximity heuristic,,36,15,27
4628,Switching Embodiments (10),Proximity heuristic,,16,15,28
4629,Switching Embodiments (10),Proximity heuristic,,12,15,29
4630,Switching Embodiments (10),Proximity heuristic,,22,15,30
4631,Switching Embodiments (10),Proximity heuristic,,38,15,31
4632,Switching Embodiments (10),Proximity heuristic,,8,15,32
4633,Switching Embodiments (10),Proximity heuristic,,24,15,33
4634,Switching Embodiments (10),Proximity heuristic,,8,15,34
4635,Switching Embodiments (10),Proximity heuristic,,24,15,35
4636,Switching Embodiments (10),Proximity heuristic,,67,15,36
4637,Switching Embodiments (10),Proximity heuristic,,13,15,37
4638,Switching Embodiments (10),Proximity heuristic,,8,15,38
4639,Switching Embodiments (10),Proximity heuristic,,34,15,39
4640,Switching Embodiments (10),Proximity heuristic,,12,16,0
4641,Switching Embodiments (10),Proximity heuristic,,34,16,1
4642,Switching Embodiments (10),Proximity heuristic,,12,16,2
4643,Switching Embodiments (10),Proximity heuristic,,8,16,3
4644,Switching Embodiments (10),Proximity heuristic,,28,16,4
4645,Switching Embodiments (10),Proximity heuristic,,32,16,5
4646,Switching Embodiments (10),Proximity heuristic,,8,16,6
4647,Switching Embodiments (10),Proximity heuristic,,29,16,7
4648,Switching Embodiments (10),Proximity heuristic,,48,16,8
4649,Switching Embodiments (10),Proximity heuristic,,26,16,9
4650,Switching Embodiments (10),Proximity heuristic,,24,16,10
4651,Switching Embodiments (10),Proximity heuristic,,24,16,11
4652,Switching Embodiments (10),Proximity heuristic,,8,16,12
4653,Switching Embodiments (10),Proximity heuristic,,18,16,13
4654,Switching Embodiments (10),Proximity heuristic,,66,16,14
4655,Switching Embodiments (10),Proximity heuristic,,14,16,15
4656,Switching Embodiments (10),Proximity heuristic,,32,16,16
4657,Switching Embodiments (10),Proximity heuristic,,8,16,17
4658,Switching Embodiments (10),Proximity heuristic,,12,16,18
4659,Switching Embodiments (10),Proximity heuristic,,8,16,19
4660,Switching Embodiments (10),Proximity heuristic,,18,16,20
4661,Switching Embodiments (10),Proximity heuristic,,16,16,21
4662,Switching Embodiments (10),Proximity heuristic,,26,16,22
4663,Switching Embodiments (10),Proximity heuristic,,18,16,23
4664,Switching Embodiments (10),Proximity heuristic,,34,16,24
4665,Switching Embodiments (10),Proximity heuristic,,18,16,25
4666,Switching Embodiments (10),Proximity heuristic,,36,16,26
4667,Switching Embodiments (10),Proximity heuristic,,92,16,27
4668,Switching Embodiments (10),Proximity heuristic,,95,16,28
4669,Switching Embodiments (10),Proximity heuristic,,21,16,29
4670,Switching Embodiments (10),Proximity heuristic,,58,16,30
4671,Switching Embodiments (10),Proximity heuristic,,61,16,31
4672,Switching Embodiments (10),Proximity heuristic,,95,16,32
4673,Switching Embodiments (10),Proximity heuristic,,16,16,33
4674,Switching Embodiments (10),Proximity heuristic,,16,16,34
4675,Switching Embodiments (10),Proximity heuristic,,8,16,35
4676,Switching Embodiments (10),Proximity heuristic,,16,16,36
4677,Switching Embodiments (10),Proximity heuristic,,16,16,37
4678,Switching Embodiments (10),Proximity heuristic,,14,16,38
4679,Switching Embodiments (10),Proximity heuristic,,46,16,39
4680,Switching Embodiments (10),Proximity heuristic,,14,17,0
4681,Switching Embodiments (10),Proximity heuristic,,14,17,1
4682,Switching Embodiments (10),Proximity heuristic,,48,17,2
4683,Switching Embodiments (10),Proximity heuristic,,8,17,3
4684,Switching Embodiments (10),Proximity heuristic,,18,17,4
4685,Switching Embodiments (10),Proximity heuristic,,8,17,5
4686,Switching Embodiments (10),Proximity heuristic,,46,17,6
4687,Switching Embodiments (10),Proximity heuristic,,32,17,7
4688,Switching Embodiments (10),Proximity heuristic,,12,17,8
4689,Switching Embodiments (10),Proximity heuristic,,24,17,9
4690,Switching Embodiments (10),Proximity heuristic,,26,17,10
4691,Switching Embodiments (10),Proximity heuristic,,12,17,11
4692,Switching Embodiments (10),Proximity heuristic,,18,17,12
4693,Switching Embodiments (10),Proximity heuristic,,8,17,13
4694,Switching Embodiments (10),Proximity heuristic,,8,17,14
4695,Switching Embodiments (10),Proximity heuristic,,95,17,15
4696,Switching Embodiments (10),Proximity heuristic,,26,17,16
4697,Switching Embodiments (10),Proximity heuristic,,24,17,17
4698,Switching Embodiments (10),Proximity heuristic,,14,17,18
4699,Switching Embodiments (10),Proximity heuristic,,44,17,19
4700,Switching Embodiments (10),Proximity heuristic,,14,17,20
4701,Switching Embodiments (10),Proximity heuristic,,8,17,21
4702,Switching Embodiments (10),Proximity heuristic,,64,17,22
4703,Switching Embodiments (10),Proximity heuristic,,12,17,23
4704,Switching Embodiments (10),Proximity heuristic,,32,17,24
4705,Switching Embodiments (10),Proximity heuristic,,34,17,25
